gr75_06.txt	75	2328.0	1939.0	2535.0	2831.0	2233.0	1577.0	2612.0	1949.0	1919.0	2866.0	1577.0	2278.9	
gr75_07.txt	75	2531.0	1277.0	2044.0	1617.0	2233.0	2920.0	1615.0	1608.0	2043.0	1926.0	1277.0	1981.4	
gr75_08.txt	75	2538.0	1586.0	1894.0	1912.0	2822.0	2221.0	1904.0	1907.0	2862.0	2225.0	1586.0	2187.1	
gr75_09.txt	75	1883.0	2333.0	2544.0	2516.0	1909.0	1587.0	1634.0	2262.0	2640.0	2536.0	1587.0	2184.4	
gr75_010.txt	75	2512.0	3712.0	3339.0	3173.0	1899.0	2505.0	2530.0	2202.0	2652.0	3471.0	1899.0	2799.5	
gr100_01.txt	100	5209.0	4738.0	4574.0	2631.0	2744.0	3655.0	2682.0	2275.0	3153.0	3658.0	2275.0	3531.9	
gr100_02.txt	100	4623.0	3912.0	3018.0	4778.0	3436.0	3103.0	4235.0	2191.0	2955.0	3645.0	2191.0	3589.6	
gr100_03.txt	100	4042.0	4339.0	3620.0	2458.0	2725.0	4446.0	3581.0	3803.0	3135.0	3745.0	2458.0	3589.4	
gr100_04.txt	100	3842.0	5877.0	4200.0	3601.0	3573.0	2473.0	3119.0	3680.0	5068.0	4659.0	2473.0	4009.2	
gr100_05.txt	100	5307.0	3270.0	3103.0	4424.0	4147.0	3978.0	3414.0	6607.0	5856.0	4077.0	3103.0	4418.3	
gr100_06.txt	100	4865.0	2403.0	3085.0	2787.0	5208.0	4038.0	7008.0	3488.0	6686.0	7929.0	2403.0	4749.7	
gr100_07.txt	100	8029.0	8051.0	6654.0	11737.0	4602.0	5149.0	3442.0	5725.0	4461.0	5285.0	3442.0	6313.5	
gr100_08.txt	100	3439.0	4038.0	2314.0	3438.0	3261.0	3812.0	5269.0	4511.0	5436.0	3300.0	2314.0	3881.8	
gr100_09.txt	100	4524.0	3951.0	4541.0	4395.0	3503.0	2744.0	3942.0	4070.0	4478.0	5967.0	2744.0	4211.5	
gr100_010.txt	100	3163.0	3946.0	4813.0	3697.0	3530.0	3036.0	3091.0	2653.0	6200.0	5102.0	2653.0	3923.1	
gr25_01.txt	25	218.0	127.0	208.0	243.0	136.0	247.0	219.0	305.0	72.0	76.0	72.0	185.1	
gr25_02.txt	25	70.0	57.0	111.0	105.0	65.0	73.0	71.0	65.0	55.0	53.0	53.0	72.5	
gr25_03.txt	25	51.0	65.0	47.0	43.0	50.0	41.0	39.0	54.0	183.0	45.0	39.0	61.8	
gr25_04.txt	25	170.0	165.0	274.0	159.0	153.0	42.0	157.0	159.0	33.0	309.0	33.0	162.1	
gr25_05.txt	25	34.0	151.0	146.0	151.0	39.0	263.0	35.0	277.0	39.0	280.0	34.0	141.5	
gr25_06.txt	25	38.0	54.0	56.0	56.0	58.0	58.0	55.0	56.0	54.0	59.0	38.0	54.4	
gr25_07.txt	25	831.0	1592.0	1072.0	818.0	693.0	813.0	1085.0	918.0	1042.0	780.0	693.0	964.4	
gr25_08.txt	25	35.0	170.0	34.0	35.0	37.0	47.0	51.0	106.0	56.0	180.0	34.0	75.1	
gr25_09.txt	25	34.0	35.0	34.0	319.0	40.0	35.0	182.0	44.0	43.0	193.0	34.0	95.9	
gr25_010.txt	25	211.0	312.0	163.0	184.0	442.0	346.0	621.0	218.0	325.0	136.0	136.0	295.8	
gr25_01.txt	25	199.0	112.0	107.0	99.0	52.0	225.0	80.0	249.0	78.0	44.0	44.0	124.5	
gr25_02.txt	25	48.0	46.0	53.0	52.0	37.0	38.0	36.0	44.0	55.0	50.0	36.0	45.9	
gr25_01.txt	25	468.0	341.0	191.0	64.0	71.0	246.0	78.0	230.0	48.0	45.0	45.0	178.2	
gr25_02.txt	25	45.0	43.0	40.0	44.0	42.0	52.0	48.0	42.0	42.0	47.0	40.0	44.5	
gr25_03.txt	25	41.0	42.0	45.0	41.0	41.0	43.0	38.0	56.0	285.0	92.0	38.0	72.4	
gr25_04.txt	25	231.0	198.0	275.0	145.0	141.0	33.0	143.0	153.0	50.0	271.0	33.0	164.0	
gr25_05.txt	25	37.0	139.0	143.0	147.0	36.0	239.0	31.0	255.0	37.0	246.0	31.0	131.0	
gr25_06.txt	25	31.0	31.0	32.0	30.0	35.0	30.0	29.0	32.0	48.0	67.0	29.0	36.5	
gr25_01.txt	25	895.0	523.0	536.0	490.0	587.0	587.0	501.0	436.0	448.0	532.0	436.0	553.5	
gr25_02.txt	25	74.0	102.0	88.0	88.0	81.0	55.0	86.0	86.0	68.0	67.0	55.0	79.5	
gr25_03.txt	25	165.0	106.0	136.0	104.0	93.0	120.0	70.0	160.0	125.0	121.0	70.0	120.0	
gr25_04.txt	25	635.0	539.0	615.0	608.0	625.0	559.0	544.0	502.0	676.0	605.0	502.0	590.8	
gr25_05.txt	25	501.0	834.0	497.0	614.0	505.0	409.0	534.0	486.0	415.0	378.0	378.0	517.3	
gr25_06.txt	25	218.0	231.0	135.0	154.0	141.0	148.0	212.0	279.0	185.0	176.0	135.0	187.9	
gr25_07.txt	25	1283.0	1102.0	1624.0	1555.0	1170.0	918.0	1563.0	953.0	987.0	1234.0	918.0	1238.9	
gr25_08.txt	25	110.0	86.0	87.0	90.0	106.0	100.0	58.0	74.0	86.0	86.0	58.0	88.3	
gr25_09.txt	25	316.0	438.0	461.0	356.0	416.0	318.0	360.0	408.0	453.0	330.0	316.0	385.6	
gr25_010.txt	25	482.0	519.0	569.0	663.0	500.0	615.0	580.0	688.0	594.0	555.0	482.0	576.5	
gr25_01.txt	25	902.0	508.0	500.0	458.0	541.0	546.0	455.0	393.0	404.0	468.0	393.0	517.5	
gr25_02.txt	25	69.0	95.0	85.0	78.0	79.0	54.0	78.0	82.0	66.0	62.0	54.0	74.8	
gr25_03.txt	25	113.0	84.0	116.0	96.0	89.0	110.0	69.0	150.0	114.0	114.0	69.0	105.5	
gr25_04.txt	25	597.0	515.0	525.0	585.0	568.0	540.0	529.0	490.0	609.0	565.0	490.0	552.3	
gr25_05.txt	25	475.0	710.0	411.0	516.0	473.0	399.0	513.0	455.0	396.0	372.0	372.0	472.0	
gr25_06.txt	25	208.0	228.0	131.0	147.0	137.0	150.0	205.0	270.0	182.0	166.0	131.0	182.4	
gr25_07.txt	25	1169.0	1002.0	1094.0	1046.0	1043.0	850.0	1129.0	883.0	906.0	1146.0	850.0	1026.8	
gr25_08.txt	25	102.0	83.0	83.0	90.0	102.0	102.0	56.0	72.0	88.0	82.0	56.0	86.0	
gr25_09.txt	25	312.0	424.0	442.0	336.0	411.0	316.0	375.0	400.0	445.0	310.0	310.0	377.1	
gr25_010.txt	25	457.0	512.0	554.0	632.0	471.0	580.0	549.0	632.0	546.0	514.0	457.0	544.7	
